lbias,lbp,lbn,lin1,lin2,ltn,ltp,vcmo,mamp,fbias,fbp,fbn,fin1,fin2,ftn1,ftn2,ftp1,ftp2,cload,cin,cout,gain,gm,pole1,pole2,rout,cmo,pwr,swing14,swing7,swingn,swingn1,swingn4,swingp,irn
0.0000004,0.00000054,0.00000016,0.00000014,0.00000029,0.00000013,0.0000004,0.44,27,5,6,10,8,10,3,8,4,10,1.00E-012,1.1E-012,7.56E-014,-35.59,7.16E-008,649298,776785000,232110,0.436505,-0.00045516,0.852083,0.879286,0.343292,-0.0164473,-0.0566717,-0.460805,0.00000673
0.0000004,0.00000029,0.00000051,0.00000031,0.00000052,0.00000018,0.00000038,0.54,63,6,6,7,3,5,3,6,3,9,1.00E-012,1.88E-012,1.62E-013,67.8104,0.00232577,131122,486905000,1056700,0.53624,-0.000673667,0.575412,0.0558616,0.133891,0.286254,-0.0343756,0.233966,6.23E-010
0.00000021,0.0000002,0.0000001,0.00000018,0.00000049,0.00000045,0.00000023,0.5,91,2,10,3,4,3,8,7,3,4,1.00E-012,3.76E-012,2.8E-013,67.6756,0.0035468,185285,982318000,682248,0.496735,-0.00114132,0.540748,0.0649713,0.0735798,0.300812,-0.046459,0.286282,1.54E-009
0.00000034,0.00000027,0.00000059,0.00000045,0.00000046,0.00000042,0.00000049,0.46,54,8,8,7,4,8,9,3,9,7,1.00E-012,1.65E-012,1.71E-013,62.7378,0.00141455,140480,538834000,968880,0.456307,-0.000740294,0.666793,0.118202,0.124879,0.183091,0.00370477,0.254971,6.1E-010
0.00000032,0.00000029,0.00000056,0.00000045,0.00000007,0.00000039,0.00000032,0.54,48,6,10,3,6,8,3,8,10,9,1.00E-012,1.75E-012,1.54E-013,65.3071,0.00367153,279344,318004000,501775,0.536518,-0.000882166,0.7395,0.248314,0.292007,0.104413,0.0403448,0.0738777,5.26E-010
0.00000049,0.00000058,0.00000034,0.00000022,0.00000035,0.00000047,0.00000036,0.42,12,7,7,3,6,10,7,8,2,2,1.00E-012,2.93E-013,3.63E-014,52.5802,0.000448532,164609,249893000,948889,0.416241,-0.000124155,0.531749,0.0446579,-0.00490075,0.307536,0.0192458,0.369437,0.000000002
0.0000004,0.0000001,0.00000011,0.00000043,0.00000009,0.00000007,0.00000029,0.44,96,3,5,4,4,10,8,5,5,2,1.00E-012,2.29E-012,1.89E-013,51.3749,0.00685619,2488280,2317640000,54033.6,0.435148,-0.00320224,0.604752,0.0180592,0.0517596,0.262546,0.0587399,0.32424,8.03E-010
0.00000021,0.0000003,0.00000037,0.00000006,0.00000049,0.00000031,0.00000043,0.48,99,7,9,2,2,7,9,8,10,8,1.00E-012,2E-012,2.73E-013,69.5909,0.00753399,313556,889950000,400422,0.476502,-0.00222575,0.728063,0.220619,0.238494,0.0759071,-0.0413916,0.138622,4.96E-010
0.00000006,0.00000026,0.00000034,0.00000047,0.00000044,0.00000056,0.00000027,0.56,43,4,5,5,2,5,2,6,4,4,1.00E-012,9.43E-013,8.77E-014,30.3058,0.00118084,5234850,400899000,27739.5,0.556964,-0.000499316,0.541202,0.0715485,0.125582,0.302218,-0.0399222,0.231693,1.75E-009
0.00000024,0.00000046,0.00000017,0.00000056,0.00000021,0.00000043,0.0000006,0.42,7,8,3,10,3,7,4,2,6,3,1.00E-012,1.4E-013,4.84E-014,31.7065,0.0000658,264718,622885000,585220,0.416508,-0.0000832,0.502802,-0.0635871,-0.0695926,0.349062,0.0583709,0.46403,3.06E-009
0.00000013,0.0000004,0.00000046,0.00000021,0.00000046,0.00000005,0.00000006,0.58,45,6,2,3,10,8,6,7,5,7,1.00E-012,3.03E-012,4.82E-014,41.3469,0.00287818,3756930,1267730000,40572,0.574621,-0.00230926,0.592998,-0.139544,0.0950996,0.27883,-0.0303031,0.210829,3.47E-010
0.00000037,0.00000055,0.00000024,0.00000041,0.00000008,0.00000023,0.00000005,0.42,37,3,3,6,7,4,4,8,5,2,1.00E-012,2.52E-012,2.57E-013,40.2912,0.00095039,1162170,1126740000,108807,0.41679,-0.000887657,0.513851,-0.090012,-0.081745,0.341029,0.00861709,0.475138,5.59E-010
0.00000026,0.00000057,0.00000031,0.00000016,0.00000027,0.00000038,0.00000043,0.42,11,3,3,10,9,2,6,5,10,3,1.00E-012,1.7E-013,1.17E-013,38.8373,0.000279205,459834,1095990000,313287,0.41667,-0.000131553,0.471677,-0.0757492,-0.0750393,0.345285,-0.0309442,0.469932,2.07E-009
0.00000059,0.0000005,0.00000008,0.00000029,0.00000031,0.00000049,0.00000007,0.6,53,8,3,7,9,4,8,2,2,9,1.00E-012,4.41E-011,1.57E-013,52.0219,0.00234849,817398,573617000,169943,0.595309,-0.000718406,0.367359,-0.0753341,-0.00534256,0.479228,-0.0033154,0.312601,8.98E-010
0.0000006,0.00000034,0.00000041,0.00000054,0.00000051,0.00000058,0.00000032,0.5,38,6,8,8,2,6,8,10,2,4,1.00E-012,8.83E-013,1.24E-013,60.6691,0.000844207,112744,407860000,1279390,0.496223,-0.000292577,0.547896,0.0334686,0.0674128,0.315666,-0.00958597,0.296328,1.1E-009
0.00000027,0.00000032,0.00000042,0.00000055,0.00000012,0.00000051,0.00000044,0.58,73,5,6,5,7,10,6,9,7,5,1.00E-012,3.56E-012,1.71E-013,70.0497,0.00375144,162878,387103000,847791,0.576505,-0.000945856,0.575306,0.0661108,0.176988,0.272492,0.0410016,0.195937,4.75E-010
0.00000021,0.00000049,0.00000047,0.00000042,0.00000038,0.00000038,0.00000031,0.42,52,5,6,4,8,2,8,9,6,3,1.00E-012,2.26E-012,1.44E-013,56.4326,0.00160048,336323,459562000,414361,0.416579,-0.000770021,0.593269,0.0248149,0.0118581,0.246162,-0.0543766,0.366769,4.84E-010
0.00000033,0.00000043,0.00000007,0.00000014,0.00000054,0.00000006,0.00000022,0.44,30,7,6,8,6,4,9,10,5,2,1.00E-012,9.66E-013,1.76E-013,19.6627,0.00147393,20435700,2764880000,6526.13,0.433414,-0.00101427,0.485072,-0.115993,-0.0536607,0.371325,-0.0379019,0.399505,0.000000001
0.00000047,0.0000003,0.00000022,0.00000059,0.00000047,0.00000048,0.00000025,0.54,37,5,4,6,7,7,5,6,8,9,1.00E-012,3.11E-012,7.79E-014,51.8753,0.000972868,371617,557249000,403379,0.536363,-0.000491998,0.465488,-0.0394915,0.025366,0.379052,-0.0349065,0.341346,5.91E-010
0.00000029,0.00000053,0.00000033,0.00000015,0.00000032,0.00000008,0.00000034,0.52,89,4,7,7,9,4,6,3,10,7,1.00E-012,7.31E-012,2.71E-013,50.9126,0.00591751,2142090,1053790000,59359.8,0.514065,-0.00273768,0.511349,-0.0769048,0.039857,0.338207,-0.0263184,0.324936,4.03E-010
0.00000038,0.00000028,0.0000003,0.0000006,0.00000053,0.00000038,0.00000052,0.56,75,8,3,2,7,8,6,4,9,9,1.00E-012,8.12E-012,8.62E-014,65.9819,0.00251867,188615,498542000,790542,0.556103,-0.000945344,0.614011,0.0491419,0.168145,0.234395,-0.0164261,0.210892,3.1E-010
0.00000045,0.00000058,0.00000033,0.00000059,0.00000034,0.00000012,0.00000017,0.44,38,3,7,2,10,6,6,6,4,6,1.00E-012,4.84E-012,8.65E-014,63.2013,0.00245301,252892,426848000,589340,0.436124,-0.0010709,0.678605,0.0383071,0.0704097,0.182024,-0.0343299,0.291343,2.94E-010
0.00000013,0.00000055,0.00000059,0.00000044,0.00000035,0.0000004,0.00000056,0.44,34,3,6,9,8,10,9,3,8,2,1.00E-012,1.29E-012,2.18E-013,43.1471,0.000617331,568187,384976000,232721,0.436766,-0.000386336,0.508603,-0.0426584,-0.0275353,0.326444,0.0370248,0.408331,6.94E-010
0.00000033,0.00000038,0.00000047,0.00000015,0.00000033,0.0000003,0.00000056,0.5,2,3,7,9,8,10,9,9,7,4,1.00E-012,4.92E-014,7.49E-015,44.5192,0.000114361,109432,471569000,1471230,0.49675,-0.0000504,0.504575,0.0043059,0.054193,0.324389,0.00102525,0.317544,3.92E-009
0.00000025,0.00000047,0.00000018,0.00000043,0.00000055,0.00000012,0.00000059,0.58,77,6,10,10,3,4,6,10,2,3,1.00E-012,2.03E-012,3.11E-013,60.6749,0.00190837,213889,385831000,566348,0.576152,-0.000706203,0.505671,-0.0111917,0.115081,0.364487,-0.0249101,0.213861,6.46E-010
0.00000007,0.00000033,0.00000027,0.00000054,0.0000002,0.00000047,0.00000028,0.48,21,4,7,5,7,3,7,3,2,3,1.00E-012,8.15E-013,5.66E-014,30.012,0.000504537,2409820,465680000,62763.3,0.476989,-0.000290991,0.533931,0.0264638,0.0391685,0.317053,0.0183359,0.330159,1.77E-009
0.00000055,0.00000029,0.00000033,0.0000004,0.00000017,0.00000029,0.00000054,0.5,75,5,7,3,9,2,3,6,9,3,1.00E-012,6.32E-012,1.75E-013,71.9759,0.00311696,108137,472237000,1273690,0.495986,-0.000893542,0.622556,0.129001,0.156105,0.205195,-0.0372659,0.218547,7.51E-010
0.00000014,0.00000051,0.0000006,0.00000007,0.00000052,0.00000017,0.00000013,0.6,94,2,8,3,4,7,9,3,3,10,1.00E-012,2.74E-012,2.66E-013,70.744,0.0122938,452751,718955000,280228,0.596483,-0.00357452,0.712097,0.137978,0.296613,0.116995,-0.0387682,0.0753931,2.34E-010
0.00000047,0.00000019,0.00000027,0.00000016,0.00000015,0.00000038,0.00000058,0.58,52,3,3,2,5,10,8,5,6,7,1.00E-012,1.13E-012,5.84E-014,70.446,0.00265056,122048,703008000,1255920,0.576009,-0.000660055,0.616922,0.0979995,0.221895,0.222397,0.0492126,0.155063,1.32E-009
0.00000041,0.00000041,0.00000042,0.00000009,0.00000008,0.00000039,0.00000044,0.5,27,8,3,10,4,6,4,4,8,6,1.00E-012,1.88E-013,9.94E-014,42.7817,0.00105871,1112160,547821000,130110,0.49633,-0.000361077,0.419017,-0.0241911,-0.021596,0.394581,0.0516768,0.376081,2.27E-009
0.00000007,0.0000004,0.00000051,0.00000049,0.00000006,0.0000002,0.00000056,0.6,70,4,3,2,5,8,10,3,2,2,1.00E-012,1.77E-012,8.09E-014,38.3703,0.00137217,2442360,438545000,60409.9,0.596845,-0.000670736,0.644156,0.0237755,0.235082,0.217378,0.15202,0.141404,4.93E-010
0.00000023,0.00000034,0.0000006,0.00000028,0.0000006,0.00000043,0.00000054,0.5,11,7,6,6,5,8,3,6,4,3,1.00E-012,3.3E-013,2.92E-014,49.8594,0.000357928,181328,183082000,869312,0.496671,-0.000123652,0.548578,0.101034,0.0935228,0.287944,-0.0189879,0.25122,3.83E-009
0.0000006,0.0000002,0.00000016,0.00000028,0.00000032,0.00000012,0.00000012,0.6,45,4,2,4,6,10,8,4,4,3,1.00E-012,3.37E-012,5.16E-014,44.8618,0.00169607,1492700,1560650000,103192,0.59369,-0.00112269,0.493293,-0.0927172,0.0974349,0.369496,0.00619302,0.257964,6.69E-010
0.00000033,0.00000014,0.00000043,0.00000019,0.00000019,0.00000024,0.00000009,0.56,90,4,10,9,3,3,8,4,9,5,1.00E-012,9.04E-013,3.65E-013,58.3971,0.00566069,796711,1970480000,146887,0.55648,-0.00402734,0.751661,0.192888,0.286206,0.0794434,-0.0582016,0.0884167,8.84E-010
0.00000012,0.0000006,0.00000041,0.0000001,0.00000037,0.00000039,0.00000025,0.54,14,10,2,6,10,8,10,8,6,4,1.00E-012,3.51E-013,3.01E-014,40.62,0.000734997,1063090,371387000,146121,0.536747,-0.000366686,0.406625,-0.0688967,0.00662014,0.410865,-0.0152203,0.345084,1.43E-009
0.00000055,0.00000037,0.0000001,0.00000059,0.00000022,0.00000049,0.00000048,0.56,7,6,2,4,4,3,5,3,5,4,1.00E-012,1.65E-013,1.25E-014,39.1948,0.0000793,137834,493368000,1148950,0.556336,-0.0000602,0.413095,-0.0664741,0.0029991,0.441381,0.0184925,0.323708,4.53E-009
0.00000028,0.00000059,0.0000006,0.00000058,0.00000049,0.0000003,0.00000049,0.54,75,8,4,5,9,3,5,9,4,10,1.00E-012,6.86E-012,1.36E-013,61.6586,0.00223,262635,266967000,542783,0.536305,-0.000755694,0.5229,-0.0165576,0.0786069,0.334076,-0.0440218,0.295718,2.56E-010
0.00000026,0.00000034,0.00000023,0.0000001,0.00000018,0.00000051,0.00000014,0.46,92,10,6,9,4,6,3,3,3,2,1.00E-012,9.87E-013,4.76E-013,42.2637,0.00355712,2990030,1116550000,36482.5,0.456562,-0.00103371,0.441742,-0.0044518,-0.0411237,0.359291,-0.00218554,0.414456,1.48E-009
0.00000055,0.00000024,0.00000011,0.00000007,0.00000014,0.00000053,0.00000045,0.6,16,7,5,3,5,8,2,6,10,9,1.00E-012,2.76E-013,3E-014,-68.0002,5.38E-009,2095230,1753200000,73987.9,0.596042,-0.000177675,0.655656,0.899555,0.355737,0.104613,-0.0680997,-0.612594,0.0000229
0.00000026,0.00000053,0.0000006,0.00000007,0.00000046,0.00000045,0.00000012,0.42,10,9,4,6,5,8,10,3,3,5,1.00E-012,1.96E-013,6.62E-014,34.1725,0.000815961,2395340,680010000,62654.6,0.416486,-0.000267867,0.503288,-0.0312707,-0.0514491,0.304944,-0.0211721,0.442191,0.000000001
0.00000053,0.00000019,0.00000047,0.00000045,0.0000002,0.0000004,0.00000025,0.5,6,8,8,8,4,4,9,4,9,5,1.00E-012,1.25E-013,2.25E-014,49.8759,0.000226289,115383,927307000,1377630,0.496265,-0.000142161,0.673115,0.130668,0.1693,0.171502,-0.0147317,0.210024,2.22E-009
0.00000016,0.00000015,0.00000005,0.00000051,0.00000022,0.00000022,0.0000006,0.56,18,3,7,8,3,3,5,4,4,10,1.00E-012,3.42E-013,5.91E-014,48.6519,0.000442036,249693,731306000,612545,0.556707,-0.000191832,0.440216,0.00845657,0.0310712,0.425438,0.00283701,0.258732,8.07E-009
0.00000054,0.00000023,0.00000022,0.00000052,0.00000047,0.00000019,0.00000022,0.58,13,2,2,7,9,9,3,5,7,2,1.00E-012,7.9E-013,2.09E-014,46.7647,0.000320938,231863,632284000,678916,0.576374,-0.000208522,0.441398,-0.0652484,0.0522398,0.403973,-0.0277239,0.300963,1.1E-009
0.00000023,0.00000058,0.00000005,0.00000054,0.00000016,0.00000058,0.00000006,0.48,2,5,5,3,6,9,6,10,10,8,1.00E-012,8.44E-014,1.02E-014,28.9545,0.0000351,199708,923789000,799736,0.476745,-0.0000683,0.452482,-0.0816164,-0.0529795,0.396057,0.00200855,0.433401,0.000000003
0.00000059,0.00000059,0.0000005,0.00000054,0.00000039,0.00000027,0.00000039,0.48,12,10,7,7,2,4,3,6,9,10,1.00E-012,2.35E-013,4.22E-014,47.849,0.000273963,172941,349854000,901074,0.47594,-0.00017032,0.528259,-0.0200956,0.0125518,0.324582,-0.0457359,0.366659,1.14E-009
0.00000011,0.00000059,0.00000049,0.00000008,0.00000024,0.0000004,0.0000006,0.42,39,6,6,10,7,9,10,9,7,9,1.00E-012,7.92E-013,1.11E-013,14.9443,0.0000345,893914,464226000,162066,0.41674,-0.000740425,0.813779,0.642109,0.31564,-0.00783004,-0.000614601,-0.204951,0.000000189
0.00000039,0.00000059,0.00000034,0.00000027,0.00000007,0.00000047,0.00000034,0.44,10,8,5,5,2,6,6,6,9,4,1.00E-012,7.74E-014,4.4E-014,41.6417,0.000210867,271586,600702000,572898,0.436365,-0.000150612,0.511285,-0.0515937,-0.0444118,0.337779,0.07021,0.429935,2.05E-009
0.00000009,0.00000058,0.00000033,0.00000016,0.00000036,0.00000013,0.00000009,0.5,72,4,4,2,6,7,5,3,8,6,1.00E-012,6.44E-012,1.12E-013,46.7363,0.00439164,2929900,1449960000,49452.3,0.496827,-0.00276544,0.592319,-0.0610221,0.0320565,0.25102,-0.0410948,0.305621,3.54E-010
0.00000006,0.00000021,0.00000051,0.00000013,0.00000013,0.00000036,0.00000045,0.58,55,6,8,8,6,3,5,7,4,2,1.00E-012,5.49E-013,1.82E-013,33.3855,0.00251754,7146490,397042000,18548.1,0.57691,-0.000843716,0.568699,0.130051,0.216162,0.246717,0.00498452,0.134109,2.65E-009
0.00000024,0.00000053,0.00000048,0.00000017,0.00000013,0.0000006,0.0000004,0.56,34,9,5,7,3,3,7,5,3,7,1.00E-012,2.72E-013,8.09E-014,57.2802,0.00110912,223814,343735000,659222,0.556539,-0.000336434,0.479887,0.000382363,0.0724938,0.36628,0.0218212,0.283816,0.000000002
0.0000006,0.00000041,0.00000035,0.00000034,0.00000016,0.00000048,0.00000056,0.5,89,5,2,10,5,10,6,4,10,2,1.00E-012,1.77E-012,3.77E-013,44.2221,0.00114696,819872,615587000,141761,0.495155,-0.000661622,0.431764,-0.0773446,-0.0299809,0.40548,0.0654167,0.385845,8.5E-010
0.00000026,0.00000023,0.00000038,0.00000044,0.0000001,0.00000025,0.00000043,0.6,43,6,4,7,10,10,10,9,5,8,1.00E-012,2.62E-012,8.96E-014,62.2735,0.00259539,295982,622193000,500577,0.596438,-0.000771439,0.541786,-0.000864427,0.160717,0.318234,0.0596641,0.211852,5.88E-010
0.00000015,0.00000012,0.00000053,0.00000024,0.00000012,0.00000057,0.00000049,0.5,44,3,5,8,2,4,2,7,10,10,1.00E-012,3.57E-013,1.07E-013,63.1315,0.00201585,203474,147307000,711404,0.496794,-0.000483301,0.610322,0.206646,0.142904,0.229827,-0.00623174,0.165802,6.42E-009
0.00000017,0.00000019,0.00000035,0.0000004,0.00000023,0.00000018,0.00000046,0.54,91,6,4,9,5,6,8,8,8,4,1.00E-012,2.91E-012,2.12E-013,56.1095,0.0042721,891551,1029890000,149566,0.536486,-0.00185983,0.5373,-0.0188413,0.0929784,0.32107,-0.00794843,0.281148,5.47E-010
0.00000057,0.0000001,0.00000013,0.00000024,0.00000059,0.00000053,0.00000033,0.48,16,9,8,7,8,2,9,6,4,5,1.00E-012,4.14E-013,5.36E-014,56.6346,0.000556789,126121,739693000,1219100,0.47611,-0.000204768,0.54529,0.102936,0.0669558,0.288348,-0.053597,0.276271,6.61E-009
0.00000006,0.00000009,0.00000034,0.00000036,0.00000042,0.00000052,0.00000046,0.5,98,2,7,10,7,6,7,4,4,2,1.00E-012,3.09E-012,3.25E-013,42.4159,0.00244896,2254670,558575000,53927.7,0.497034,-0.00088425,0.627868,0.179477,0.174603,0.204593,0.00328722,0.171104,1.39E-009
0.00000027,0.00000058,0.00000045,0.00000047,0.00000043,0.00000007,0.00000012,0.56,98,4,7,10,4,3,5,2,10,9,1.00E-012,3.11E-012,3.4E-013,34.6694,0.00149196,3306600,688307000,36283.8,0.552277,-0.00287539,0.524799,-0.110828,0.0604052,0.343194,-0.0325037,0.288752,4.67E-010
0.00000037,0.00000048,0.0000003,0.00000022,0.0000004,0.00000041,0.0000004,0.42,69,10,3,2,3,3,8,7,10,9,1.00E-012,1.36E-012,1.64E-013,46.0885,0.00181296,1241760,907323000,111183,0.416044,-0.000985919,0.559479,-0.0425297,-0.0407575,0.288599,-0.0436558,0.417582,6.41E-010
0.00000032,0.00000047,0.00000015,0.00000027,0.0000004,0.00000024,0.00000005,0.6,26,3,2,4,8,9,6,10,8,8,1.00E-012,1.4E-011,3.21E-014,54.9446,0.00115279,319665,685790000,484704,0.596315,-0.000627101,0.418575,-0.0943957,0.0388413,0.437247,-0.0373532,0.299537,7.06E-010
0.0000004,0.00000048,0.00000019,0.00000007,0.00000046,0.00000045,0.0000006,0.44,36,8,6,4,8,2,4,8,6,6,1.00E-012,4.8E-013,1.5E-013,34.7854,0.00130497,3307340,703632000,42040.5,0.436317,-0.000343329,0.422182,0.0063881,-0.0398521,0.348033,-0.0605821,0.413395,1.69E-009
0.00000027,0.00000046,0.00000023,0.00000019,0.00000039,0.00000052,0.00000036,0.5,65,9,7,8,9,6,9,5,8,9,1.00E-012,1.04E-011,2.9E-013,50.856,0.00314543,1109670,701352000,110948,0.496431,-0.00101374,0.44842,-0.0341999,-0.0135431,0.382573,-0.0209054,0.37869,7.28E-010
0.00000048,0.00000015,0.00000048,0.00000052,0.00000053,0.0000005,0.00000052,0.42,60,7,5,8,8,3,6,9,2,4,1.00E-012,3.98E-012,1.55E-013,64.4403,0.00161235,134322,207693000,1034090,0.416074,-0.000394572,0.575772,0.128219,0.0322057,0.276594,-0.0316184,0.294463,1.46E-009
0.00000049,0.00000046,0.00000043,0.00000027,0.00000048,0.0000001,0.00000014,0.56,17,10,5,7,8,9,3,10,10,4,1.00E-012,9.56E-013,4.4E-014,48.7302,0.000790179,447495,825653000,345767,0.555968,-0.000565749,0.509612,-0.0699021,0.0690518,0.339188,-0.0544301,0.300234,4.98E-010
0.00000028,0.00000018,0.00000014,0.00000043,0.00000015,0.00000017,0.00000046,0.5,47,6,7,2,9,6,8,6,7,6,1.00E-012,3.18E-012,1.05E-013,67.5693,0.00300148,184328,951744000,796397,0.496466,-0.000993629,0.651684,0.0999486,0.161713,0.205249,0.0147535,0.216173,0.000000001
0.00000055,0.00000019,0.00000006,0.00000051,0.00000036,0.0000005,0.00000017,0.58,20,10,6,9,2,5,2,9,3,5,1.00E-012,4.22E-013,6.69E-014,53.5273,0.000558206,179026,530387000,850301,0.576008,-0.000215689,0.398776,0.00908473,0.0075743,0.449127,-0.0431466,0.276186,5.11E-009
0.00000035,0.0000003,0.00000019,0.00000025,0.00000046,0.00000049,0.00000036,0.46,22,8,8,8,5,9,5,2,7,8,1.00E-012,6.28E-013,1.12E-013,46.8226,0.000684628,452538,896727000,320389,0.456457,-0.000262698,0.481298,-0.00569382,-0.0297281,0.352057,0.00182341,0.404057,1.79E-009
0.00000031,0.00000007,0.00000042,0.00000018,0.00000007,0.00000016,0.00000059,0.56,85,8,2,7,2,3,3,4,4,10,1.00E-012,5.54E-013,1.32E-013,60.695,0.003831,496737,769605000,282773,0.55606,-0.000942148,0.63614,0.148905,0.222696,0.224966,0.0517086,0.122527,2.44E-009
0.00000048,0.00000054,0.00000036,0.0000002,0.0000006,0.00000022,0.00000036,0.54,49,4,3,2,5,3,5,8,5,8,1.00E-012,3.92E-012,5.57E-014,59.7114,0.00182186,288819,655886000,530948,0.536117,-0.000672425,0.547924,-0.0310087,0.0863454,0.300366,-0.0544843,0.288636,4.42E-010
0.00000007,0.0000002,0.00000044,0.00000058,0.00000012,0.00000035,0.00000035,0.48,95,6,2,9,3,10,10,9,7,5,1.00E-012,2.26E-012,2.66E-013,37.0449,0.00233456,4106590,944534000,30481.9,0.476924,-0.0015791,0.51036,-0.0568114,-0.00191558,0.352289,0.0523583,0.371846,5.33E-010
0.00000039,0.00000014,0.00000056,0.00000034,0.00000059,0.00000033,0.00000054,0.6,66,6,7,9,5,7,5,8,5,4,1.00E-012,2.56E-012,2.12E-013,68.0479,0.00251583,132432,436960000,1003960,0.596263,-0.000697893,0.648983,0.166576,0.279572,0.199603,-0.0277621,0.0765121,8.17E-010
0.00000034,0.00000009,0.0000005,0.00000027,0.00000005,0.00000007,0.00000015,0.56,48,9,9,7,6,7,10,2,7,5,1.00E-012,9.52E-013,2.78E-013,28.6543,0.0042324,19401500,3718310000,6399.23,0.555776,-0.00258448,0.891048,0.284148,0.40663,-0.0329281,0.0886342,-0.0334429,7.36E-010
0.0000006,0.00000021,0.00000012,0.00000011,0.00000011,0.00000032,0.00000039,0.56,77,5,9,4,2,3,5,3,4,9,1.00E-012,4.9E-013,2.28E-013,69.2347,0.00349571,158280,916676000,828326,0.555843,-0.000886313,0.51101,0.0558377,0.106078,0.333205,0.0231822,0.238137,5.65E-009
0.00000022,0.00000044,0.00000035,0.00000028,0.00000014,0.00000031,0.00000026,0.48,58,4,3,3,4,8,3,10,8,5,1.00E-012,1.81E-012,8.45E-014,59.5053,0.00260578,412428,561124000,362514,0.476697,-0.00116464,0.508894,-0.0122899,0.00842046,0.338135,-0.00331434,0.36717,5.4E-010
0.00000034,0.00000032,0.00000035,0.00000047,0.00000036,0.00000043,0.00000029,0.58,99,2,10,9,4,3,2,3,5,4,1.00E-012,2.79E-012,3.88E-013,69.5894,0.00253849,96445.4,386336000,1188210,0.576575,-0.000765488,0.523385,0.0657718,0.133058,0.310403,-0.0450598,0.223051,9.27E-010
0.00000011,0.00000027,0.00000049,0.00000019,0.00000024,0.00000036,0.0000002,0.56,25,4,3,10,4,9,8,2,9,7,1.00E-012,4.37E-013,5.86E-014,43.2848,0.000796631,831162,870942000,183223,0.556831,-0.000470883,0.486935,-0.0614696,0.0575685,0.356552,0.0300262,0.314674,1.18E-009
0.00000033,0.00000038,0.00000006,0.00000037,0.00000044,0.00000036,0.00000052,0.52,32,5,5,9,4,2,9,8,7,8,1.00E-012,6.99E-013,1.57E-013,42.1771,0.000625001,677136,939121000,205577,0.516292,-0.000352415,0.418401,-0.0620992,-0.0313259,0.440322,-0.0407473,0.355101,1.51E-009
0.00000029,0.00000009,0.00000036,0.00000044,0.00000027,0.00000047,0.00000039,0.46,16,8,9,7,2,2,3,2,9,4,1.00E-012,1.68E-013,5.79E-014,48.9982,0.000291393,157707,747267000,967010,0.456541,-0.000173039,0.73106,0.270244,0.210755,0.102548,-0.0381271,0.143332,3.4E-009
0.00000024,0.00000045,0.00000019,0.00000026,0.00000027,0.00000036,0.00000048,0.58,34,3,8,5,8,6,5,5,6,6,1.00E-012,1.17E-012,9.75E-014,62.2931,0.00147176,166921,398298000,884744,0.576627,-0.000418198,0.466955,0.00201597,0.0884249,0.370905,-0.00521071,0.263816,1.44E-009
0.00000008,0.00000018,0.00000046,0.00000052,0.0000005,0.00000033,0.00000041,0.58,83,10,9,5,7,7,7,7,4,3,1.00E-012,4.61E-012,2.7E-013,42.9428,0.00303062,2684770,514441000,46302.8,0.576806,-0.00116385,0.708726,0.192676,0.306934,0.143131,-0.0166436,0.0627072,4.83E-010
0.00000018,0.00000057,0.00000037,0.00000043,0.00000037,0.0000003,0.00000052,0.58,98,3,4,2,8,9,7,3,5,8,1.00E-012,1.17E-011,1.38E-013,63.585,0.00324954,304094,383079000,464973,0.57631,-0.00110852,0.580846,0.000740634,0.158005,0.272244,0.0221593,0.219836,2.94E-010
0.00000033,0.00000006,0.00000018,0.00000008,0.00000055,0.00000038,0.0000005,0.56,52,6,10,6,9,6,10,10,3,4,1.00E-012,1.75E-012,2.3E-013,62.1848,0.00292173,296981,225447000,440148,0.556465,-0.000665395,0.629051,0.280962,0.280249,0.170853,-0.0266089,0.0028938,1.65E-008
0.00000019,0.00000049,0.00000022,0.0000001,0.00000026,0.00000036,0.00000056,0.6,87,4,10,8,4,5,7,7,9,3,1.00E-012,9.46E-013,3.3E-013,60.0647,0.00332676,402031,569651000,302841,0.596377,-0.0011973,0.440656,-0.0213799,0.105261,0.374148,-0.012161,0.253739,9.28E-010
0.00000011,0.00000025,0.00000044,0.0000002,0.00000019,0.00000055,0.00000051,0.52,89,4,10,8,8,8,6,2,8,6,1.00E-012,2.18E-012,3.35E-013,59.7449,0.00303025,376621,521107000,320453,0.516824,-0.000949933,0.588335,0.125605,0.153805,0.226954,0.0404399,0.214929,8.78E-010
0.00000013,0.00000028,0.00000059,0.00000036,0.0000006,0.00000058,0.00000007,0.44,39,2,2,3,10,6,4,6,4,8,1.00E-012,2.67E-012,4.83E-014,60.3171,0.0022408,327920,554247000,462865,0.436882,-0.00074766,0.61384,0.0521916,0.0334737,0.196437,-0.0871639,0.340126,2.74E-010
0.0000006,0.00000017,0.00000047,0.00000035,0.00000058,0.00000023,0.00000043,0.44,23,9,10,2,7,3,2,2,9,9,1.00E-012,7.11E-013,7.38E-014,54.0068,0.000580895,175200,565696000,863458,0.435984,-0.000252059,0.846602,0.356168,0.289928,-0.0198522,-0.0628752,0.0750549,9.02E-010
