fbias,lbias,fin,fp,lin,lp,vcmo,mamp,cload,cin,cout,gain,gm,pole1,rout,zero,cmo,pwr,swingn,swingp
59,0.00000074,135,110,0.0000005,0.00000014,0.44,25,1.00E-012,5.8E-013,8.11E-014,44.2098,0.00223323,26184300,72703.4,2390870000,0.430547,-0.000566879,0.344834,0.49471
54,0.00000028,100,55,0.00000037,0.00000056,0.42,42,1.00E-012,6.05E-013,5.74E-014,47.0809,0.00224975,25278800,100440,6930120000,0.41436,-0.000640168,0.328711,0.415423
70,0.00000044,50,175,0.00000011,0.0000002,0.58,11,1.00E-012,9.52E-014,1.03E-013,41.8576,0.00451789,53501500,27412.1,75350800000,0.571632,-0.00119717,0.486098,0.33517
3,0.00000064,155,130,0.00000017,0.00000055,0.56,6,1.00E-012,7.36E-013,7.45E-014,47.9253,0.00815815,59894100,30526.2,34344200000,0.546572,-0.00196455,0.461102,0.247808
76,0.00000068,85,160,0.00000045,0.00000038,0.54,49,1.00E-012,3.82E-013,1.03E-013,47.6331,0.00156628,9629770,153739,4903110000,0.529054,-0.000428679,0.443359,0.386746
82,0.00000008,85,100,0.00000059,0.00000011,0.58,57,1.00E-012,4.13E-013,7.88E-014,16.3267,0.00117609,244144000,5570.52,2493620000,0.575916,-0.00119711,0.490177,0.363371
64,0.00000018,45,65,0.00000059,0.00000042,0.54,31,1.00E-012,2.34E-013,5.81E-014,34.2417,0.000624611,29092700,82503.7,2710650000,0.535177,-0.000367845,0.449437,0.378252
46,0.00000062,5,100,0.0000002,0.00000041,0.6,64,1.00E-012,8.97E-015,6.08E-014,39.6706,0.000222677,5785150,432367,26124400000,0.592495,-0.0000965,0.506966,0.34896
19,0.0000006,85,175,0.00000007,0.00000038,0.46,88,1.00E-012,2.22E-013,7.32E-014,35.7616,0.0139393,309623000,4403.93,166593000000,0.442512,-0.00373494,0.356797,0.357817
98,0.00000054,105,125,0.00000016,0.00000013,0.6,17,1.00E-012,2.16E-013,1.03E-013,42.2185,0.00596778,69315700,21632.8,31742000000,0.587538,-0.00153257,0.502045,0.316905
61,0.00000086,85,160,0.00000046,0.00000053,0.58,60,1.00E-012,4.16E-013,1E-013,48.8375,0.00152916,8424540,180893,5090390000,0.568621,-0.000397945,0.482921,0.337455
72,0.00000054,45,110,0.0000003,0.00000053,0.46,98,1.00E-012,1.41E-013,7.63E-014,46.5729,0.00127441,11772500,167238,11247700000,0.451035,-0.000374557,0.365438,0.448242
5,0.00000016,195,125,0.00000048,0.00000029,0.44,65,1.00E-012,9.15E-013,7.58E-014,49.0411,0.00335139,23648700,84494.4,3096600000,0.436773,-0.000805257,0.351067,0.455406
92,0.00000084,170,95,0.00000055,0.00000008,0.42,53,1.00E-012,7.61E-013,9.32E-014,35.8235,0.00258632,67622200,23905.1,2306570000,0.407003,-0.000663639,0.321275,0.526365
46,0.00000052,100,135,0.00000036,0.00000009,0.5,14,1.00E-012,3.23E-013,8.09E-014,37.8173,0.00234313,56619000,33194.5,4735610000,0.493682,-0.000601665,0.408035,0.443883
87,0.00000078,80,105,0.00000056,0.00000047,0.58,24,1.00E-012,4.46E-013,8.85E-014,47.3882,0.00117147,8676660,199837,3097350000,0.566381,-0.00033557,0.480649,0.338824
17,0.00000026,90,200,0.00000014,0.00000016,0.48,60,1.00E-012,1.8E-013,9.47E-014,43.2787,0.00602055,66685400,24226.9,43247700000,0.476243,-0.00149206,0.390895,0.434259
27,0.00000062,180,45,0.00000006,0.0000001,0.48,26,1.00E-012,2.59E-013,5.42E-014,30.2694,0.0348635,2551930000,935.613,186197000000,0.359718,-0.0101815,0.274129,0.358135
94,0.00000084,85,65,0.00000039,0.00000023,0.48,99,1.00E-012,3.38E-013,7.36E-014,46.9389,0.0018185,17287400,122245,4153880000,0.465051,-0.000487903,0.379388,0.435142
2,0.00000048,70,200,0.00000027,0.00000017,0.54,5,1.00E-012,1.94E-013,8.82E-014,45.51,0.00222815,20688300,84636.5,13095800000,0.536526,-0.000530842,0.450944,0.395676
66,0.0000004,185,25,0.00000029,0.00000026,0.48,31,1.00E-012,6.86E-013,6.21E-014,48.0056,0.0053403,51981700,47066.6,7444760000,0.472434,-0.00135475,0.386844,0.279446
24,0.00000048,55,10,0.0000006,0.00000006,0.5,83,1.00E-012,2.66E-013,2.45E-014,29.2809,0.000743566,148906000,39149.4,2499800000,0.49537,-0.000207646,0.409628,0.428858
15,0.00000084,40,5,0.00000045,0.00000014,0.52,12,1.00E-012,1.72E-013,1.72E-014,45.0253,0.000729228,36739800,244570,2819360000,0.514687,-0.000184477,0.428993,0.334724
87,0.00000008,50,55,0.00000045,0.00000039,0.54,16,1.00E-012,2.31E-013,5.56E-014,14.0803,0.000919899,235058000,5498.9,5725310000,0.535906,-0.00119429,0.450211,0.362038
13,0.00000068,105,175,0.00000022,0.00000008,0.48,32,1.00E-012,2.34E-013,8.23E-014,35.6516,0.00421054,126019000,14396,14647600000,0.477582,-0.00101571,0.392074,0.457604
58,0.0000001,15,95,0.00000012,0.00000012,0.54,12,1.00E-012,2.01E-014,6.2E-014,25.8561,0.00121876,143150000,16102.3,61245800000,0.536067,-0.000743434,0.450644,0.399957
17,0.0000004,125,105,0.00000048,0.0000004,0.48,61,1.00E-012,6.54E-013,6.5E-014,49.6102,0.00214797,16514100,140762,3913120000,0.475834,-0.000528185,0.390129,0.413174
59,0.0000007,85,170,0.00000032,0.00000059,0.5,81,1.00E-012,3.74E-013,9.98E-014,49.149,0.00224439,11693100,127748,10130700000,0.490592,-0.000574474,0.404974,0.399339
14,0.00000046,175,80,0.00000039,0.00000022,0.46,80,1.00E-012,6.87E-013,6.11E-014,48.4893,0.00373687,35077000,71114,4008320000,0.455803,-0.000894395,0.370139,0.425758
87,0.00000078,195,195,0.00000043,0.00000048,0.46,70,1.00E-012,1.02E-012,1.33E-013,49.8996,0.00375944,13553800,83148.5,5268300000,0.446516,-0.000940016,0.360832,0.436614
25,0.0000001,100,135,0.00000057,0.00000053,0.48,42,1.00E-012,5.88E-013,7E-014,35.0551,0.00143765,43158400,39364.3,3227470000,0.476588,-0.0005295,0.390854,0.425937
61,0.00000064,95,160,0.00000017,0.0000005,0.44,81,1.00E-012,4.2E-013,9.7E-014,47.5867,0.00502757,30908000,47640.4,31868700000,0.430522,-0.00125268,0.345139,0.423714
96,0.00000034,135,45,0.0000005,0.00000027,0.6,7,1.00E-012,6.65E-013,7.42E-014,45.1638,0.00221523,25217600,81803.1,2143640000,0.59175,-0.000677972,0.506036,0.276005
12,0.0000005,45,5,0.0000006,0.0000006,0.46,99,1.00E-012,3.4E-013,1.71E-014,48.1405,0.00060003,20328800,425453,1930050000,0.455831,-0.000158005,0.37009,0.25466
33,0.00000008,85,190,0.00000019,0.00000019,0.5,47,1.00E-012,2.04E-013,9.37E-014,33.1383,0.00398988,130540000,11375.1,25054100000,0.496596,-0.00132209,0.411128,0.418795
46,0.00000038,130,60,0.00000057,0.00000029,0.52,38,1.00E-012,7E-013,6.13E-014,47.4799,0.00186554,19755900,126821,1793700000,0.514235,-0.000505214,0.428501,0.371852
63,0.00000066,135,20,0.00000008,0.00000005,0.42,39,1.00E-012,1.81E-013,5.16E-014,26.5361,0.0175065,2260040000,1212.29,69880100000,0.409477,-0.00479147,0.324344,0.426724
24,0.00000026,165,120,0.00000021,0.00000021,0.48,32,1.00E-012,4.56E-013,7.85E-014,46.86,0.00688488,60515700,31996.4,18649400000,0.475819,-0.00168686,0.390327,0.397929
51,0.00000068,135,115,0.00000039,0.00000007,0.48,33,1.00E-012,4.54E-013,7.93E-014,32.7367,0.00293215,124757000,14779.2,4150050000,0.473543,-0.000732726,0.387879,0.463823
10,0.00000058,140,40,0.00000059,0.0000002,0.58,41,1.00E-012,7.27E-013,4.11E-014,47.7917,0.00193348,29467200,126837,1780080000,0.575471,-0.000464353,0.489731,0.309618
26,0.00000018,120,10,0.00000011,0.00000033,0.56,78,1.00E-012,1.64E-013,3.24E-014,34.0238,0.00569098,544821000,8830.81,81800300000,0.546768,-0.00194917,0.461297,0.0143392
7,0.00000008,55,155,0.00000021,0.00000012,0.44,27,1.00E-012,1.25E-013,6.65E-014,36.9356,0.00232132,73579600,30272.3,19266700000,0.436955,-0.00063234,0.351478,0.49708
46,0.00000064,65,170,0.00000024,0.00000023,0.42,28,1.00E-012,1.78E-013,8.87E-014,46.4427,0.00235361,19579200,89207.4,15506700000,0.412351,-0.000597072,0.326832,0.508289
53,0.00000026,35,110,0.00000041,0.00000031,0.58,78,1.00E-012,1.24E-013,6.99E-014,40.4154,0.000712176,14563900,147293,6151200000,0.574785,-0.000287676,0.489107,0.355299
3,0.00000074,65,165,0.00000042,0.00000055,0.5,26,1.00E-012,2.68E-013,7.47E-014,49.8913,0.00128752,8363100,242554,6108500000,0.49637,-0.000306935,0.41069,0.414767
50,0.00000074,190,120,0.00000035,0.00000014,0.48,37,1.00E-012,6.27E-013,9.09E-014,44.914,0.00455828,44049800,38627.6,4559380000,0.471399,-0.00110828,0.38576,0.437823
41,0.00000058,85,5,0.00000011,0.00000039,0.46,9,1.00E-012,1.13E-013,3.32E-014,37.8097,0.00384852,235911000,20192.5,73431200000,0.371917,-0.00119094,0.286882,0.178395
95,0.00000024,35,140,0.00000053,0.00000057,0.52,66,1.00E-012,1.5E-013,9.24E-014,34.7436,0.000543959,14660000,100373,3948110000,0.513495,-0.000361043,0.427772,0.414052
25,0.00000052,30,35,0.00000044,0.00000058,0.52,58,1.00E-012,1.22E-013,3.13E-014,46.7072,0.000564564,12473600,383395,5376640000,0.514925,-0.000161831,0.429235,0.367282
13,0.00000014,65,10,0.0000001,0.00000022,0.5,59,1.00E-012,1.25E-013,2.12E-014,38.0751,0.00514503,439187000,15572.7,82596000000,0.494963,-0.00156832,0.409595,0.125489
35,0.0000009,70,120,0.00000007,0.00000051,0.52,35,1.00E-012,2.31E-013,5.82E-014,35.6172,0.0113052,282328000,5340.49,174425000000,0.476085,-0.00305839,0.390051,0.275789
78,0.00000016,40,190,0.00000032,0.00000018,0.58,22,1.00E-012,1.15E-013,1.1E-013,33.7235,0.00106067,29825000,45771.4,9873960000,0.574991,-0.000561016,0.489364,0.366155
26,0.00000052,15,140,0.0000003,0.00000026,0.46,80,1.00E-012,3.79E-014,6.31E-014,43.5628,0.000427728,6907370,352350,11357600000,0.454909,-0.000131459,0.369311,0.488437
95,0.00000076,110,125,0.00000021,0.00000019,0.56,50,1.00E-012,2.91E-013,1.01E-013,45.9051,0.00459921,35670600,42911.1,19404200000,0.545077,-0.00115882,0.459558,0.35272
2,0.00000036,90,55,0.00000018,0.00000031,0.48,64,1.00E-012,3.17E-013,3.78E-014,47.7533,0.00444731,70500500,54899.6,27672200000,0.47475,-0.00106755,0.389313,0.3503
20,0.00000066,120,65,0.00000057,0.0000001,0.52,17,1.00E-012,5.62E-013,5.04E-014,40.246,0.00172192,49783500,59742.5,2184340000,0.514953,-0.000423019,0.429218,0.413672
3,0.00000074,180,65,0.00000029,0.00000029,0.5,97,1.00E-012,6.73E-013,5.31E-014,49.4088,0.00525285,49917900,56240.1,9610970000,0.492865,-0.00124349,0.407272,0.338584
24,0.00000022,170,90,0.00000056,0.00000009,0.6,13,1.00E-012,7.77E-013,6.82E-014,37.8653,0.00245599,68888200,31844.9,2398260000,0.595934,-0.000646636,0.510202,0.334954
29,0.00000052,80,140,0.00000053,0.00000041,0.56,64,1.00E-012,4.04E-013,7.83E-014,48.2241,0.00124183,9314880,207558,3596490000,0.554547,-0.000323442,0.468824,0.361765
63,0.00000034,80,105,0.00000037,0.00000052,0.6,66,1.00E-012,3.89E-013,7.83E-014,46.3901,0.00180834,16351700,115405,7837010000,0.593506,-0.000529962,0.507848,0.290818
53,0.00000076,165,145,0.00000047,0.00000043,0.6,47,1.00E-012,8.64E-013,1.01E-013,49.5922,0.00289709,14308800,104148,4373230000,0.590068,-0.000716484,0.504364,0.296655
19,0.00000078,185,160,0.00000038,0.00000023,0.5,56,1.00E-012,7.02E-013,9.31E-014,48.463,0.00406869,25326700,65117,5328970000,0.494376,-0.000968365,0.408717,0.409109
31,0.00000046,60,50,0.00000028,0.00000017,0.44,70,1.00E-012,1.84E-013,4.14E-014,45.3972,0.00183061,36703100,101687,8324460000,0.434722,-0.000471084,0.349147,0.46803
85,0.0000007,190,160,0.00000046,0.00000026,0.48,2,1.00E-012,8.35E-013,1.17E-013,48.2838,0.00341768,17295300,75937.9,3292890000,0.467987,-0.000865445,0.382289,0.436816
52,0.00000022,140,120,0.0000003,0.00000011,0.46,5,1.00E-012,4.02E-013,8.44E-014,40.5984,0.00397264,67562800,26967.5,6340680000,0.455245,-0.00107773,0.369647,0.465751
58,0.00000028,5,190,0.00000019,0.00000024,0.52,69,1.00E-012,8.56E-015,9.22E-014,32.9622,0.000236953,8535420,187692,27593900000,0.514489,-0.000178346,0.429011,0.435996
59,0.00000024,60,25,0.0000006,0.00000036,0.54,50,1.00E-012,3.59E-013,4.37E-014,40.4676,0.000815666,26368800,129380,1622630000,0.534765,-0.000337006,0.449023,0.338081
54,0.0000007,55,185,0.00000018,0.00000024,0.52,46,1.00E-012,1.27E-013,9.99E-014,45.8931,0.00274809,21333600,71717.1,29090600000,0.511131,-0.000698404,0.425671,0.406374
7,0.00000012,200,145,0.00000053,0.00000024,0.44,60,1.00E-012,9.56E-013,8.35E-014,46.7868,0.00310348,25850800,70386.9,2365760000,0.436806,-0.000767724,0.351084,0.47084
15,0.00000064,35,105,0.00000041,0.00000041,0.42,45,1.00E-012,1.25E-013,5.12E-014,47.6081,0.000712128,8865470,337168,6050440000,0.415354,-0.00018295,0.329681,0.50756
75,0.00000046,145,145,0.00000015,0.00000013,0.56,91,1.00E-012,2.87E-013,1.06E-013,42.4013,0.00888704,98146900,14835.6,34737100000,0.550549,-0.00222952,0.465098,0.344951
58,0.00000042,75,105,0.00000016,0.00000029,0.42,36,1.00E-012,2.25E-013,7.38E-014,45.9431,0.00426317,44149700,46496.6,33425600000,0.412887,-0.00109842,0.327548,0.459475
52,0.0000001,95,200,0.0000004,0.00000034,0.56,14,1.00E-012,3.87E-013,1.06E-013,31.773,0.00198219,62392800,19566.2,6494320000,0.556138,-0.000863092,0.470466,0.362425
20,0.00000038,10,150,0.00000018,0.0000006,0.52,4,1.00E-012,1.68E-014,6.67E-014,43.8867,0.000500631,7077360,312475,30640100000,0.515772,-0.000152288,0.430309,0.413332
18,0.00000078,120,175,0.00000049,0.0000001,0.48,87,1.00E-012,4.96E-013,8.59E-014,39.7916,0.00203796,36846100,47905.1,2808590000,0.475748,-0.000492085,0.390038,0.465012
93,0.00000072,85,60,0.00000033,0.00000013,0.5,2,1.00E-012,2.72E-013,7.22E-014,43.1769,0.00217097,32335200,66403.3,4628500000,0.486886,-0.000581993,0.40126,0.426417
3,0.0000009,65,100,0.00000009,0.0000004,0.52,92,1.00E-012,2.31E-013,4.81E-014,40.8379,0.0074708,167774000,14741.1,105420000000,0.473574,-0.00189468,0.388217,0.33167
38,0.00000014,70,50,0.00000013,0.00000021,0.56,46,1.00E-012,1.82E-013,4.65E-014,41.7256,0.00507288,132142000,24044.9,51456000000,0.555975,-0.00140926,0.470525,0.283363
23,0.00000072,160,30,0.00000008,0.00000053,0.5,44,1.00E-012,1.77E-013,4.38E-014,-1.10302,0.00559834,12006200000,157.322,91815100000,0.0427404,-0.00273477,-0.0401386,0.514379
58,0.0000007,145,30,0.0000002,0.00000036,0.48,85,1.00E-012,5.25E-013,5.7E-014,47.7885,0.00621931,66686200,39416.9,21833400000,0.468005,-0.00153806,0.382533,0.23956
60,0.00000008,65,195,0.00000006,0.00000047,0.42,86,1.00E-012,1.78E-013,7.67E-014,29.1073,0.0135393,434575000,2107.51,226395000000,0.415923,-0.00446538,0.329438,0.371047
92,0.00000024,185,110,0.00000038,0.00000045,0.42,69,1.00E-012,9.29E-013,1.03E-013,46.3462,0.00405355,28198200,51223.8,6280310000,0.413252,-0.00117466,0.327596,0.439217
99,0.00000022,10,60,0.00000016,0.00000012,0.48,70,1.00E-012,1.56E-014,6.29E-014,31.4985,0.000576461,37272600,65185.8,33718100000,0.473671,-0.000407598,0.388278,0.466363
91,0.00000072,110,40,0.00000052,0.00000045,0.46,71,1.00E-012,6.67E-013,6.73E-014,48.5342,0.00173226,14611800,154204,2665910000,0.446859,-0.000474556,0.36114,0.395463
30,0.0000008,40,50,0.0000005,0.00000047,0.56,75,1.00E-012,1.87E-013,3.98E-014,47.6157,0.00065905,10437700,364641,3980490000,0.553162,-0.000177555,0.467449,0.346266
78,0.00000064,75,15,0.00000021,0.00000023,0.42,80,1.00E-012,2.54E-013,4.92E-014,46.8053,0.00308851,44592300,70878.6,15177200000,0.408174,-0.000802283,0.322709,0.362618
35,0.00000084,50,50,0.00000053,0.0000002,0.52,45,1.00E-012,2.34E-013,4.24E-014,45.7524,0.000776147,14576000,249849,2128670000,0.512488,-0.000207023,0.426765,0.409474
61,0.00000086,120,55,0.00000023,0.00000037,0.54,100,1.00E-012,4.93E-013,6.36E-014,48.6398,0.00450142,39416300,60067.7,17655200000,0.527187,-0.00110488,0.441649,0.281915
52,0.00000028,20,170,0.00000023,0.00000047,0.48,35,1.00E-012,4.14E-014,8.53E-014,41.4506,0.000759663,11156000,155563,19090100000,0.474742,-0.000289103,0.389221,0.453781
49,0.00000074,50,115,0.00000009,0.0000003,0.48,84,1.00E-012,1.37E-013,7.06E-014,40.5968,0.00581347,106646000,18424.9,103018000000,0.469471,-0.00149621,0.384131,0.386435
65,0.00000082,180,145,0.00000025,0.00000059,0.48,63,1.00E-012,9.63E-013,1.06E-013,49.8902,0.00617222,27015900,50590.2,15713100000,0.467615,-0.00149962,0.382069,0.354507
46,0.00000034,90,170,0.00000041,0.00000012,0.42,9,1.00E-012,3.27E-013,8.96E-014,41.1667,0.00184677,27775900,61932.6,4083060000,0.414502,-0.000510229,0.328829,0.524286
54,0.0000009,105,90,0.0000001,0.00000028,0.42,50,1.00E-012,2.76E-013,7.04E-014,42.1503,0.010438,160939000,12271.4,78332900000,0.403605,-0.00262278,0.318535,0.397747
10,0.00000048,55,5,0.00000057,0.00000008,0.42,31,1.00E-012,2.64E-013,1.73E-014,37.8196,0.000784821,86546200,99130.5,2448310000,0.41614,-0.000199831,0.330406,0.469672
20,0.00000088,75,70,0.00000056,0.00000057,0.54,71,1.00E-012,4.59E-013,4.78E-014,49.7649,0.00109678,11143400,280624,3204140000,0.534012,-0.000271475,0.44828,0.350412
26,0.0000005,5,25,0.00000039,0.00000049,0.54,32,1.00E-012,1.57E-014,2.44E-014,37.0634,0.000107304,9076210,664590,7052610000,0.534952,-0.0000574,0.449286,0.393698
15,0.00000012,70,95,0.00000049,0.00000049,0.48,21,1.00E-012,3.57E-013,5.34E-014,40.95,0.00117821,27817000,94684,4236740000,0.476675,-0.000365925,0.390965,0.423357
94,0.00000024,60,95,0.00000011,0.00000036,0.58,77,1.00E-012,2.07E-013,8.34E-014,41.8248,0.00536566,73270700,22994.1,77486800000,0.573117,-0.00154307,0.487579,0.264592
62,0.00000008,75,35,0.00000026,0.0000001,0.6,76,1.00E-012,2E-013,4.95E-014,24.1891,0.00244664,409327000,6620.39,8625180000,0.596123,-0.00127813,0.51054,0.307815
89,0.00000008,115,200,0.00000018,0.00000027,0.52,60,1.00E-012,3.21E-013,1.17E-013,28.8291,0.00572821,206767000,4824.3,29490100000,0.515895,-0.00236449,0.430432,0.376053
89,0.00000042,175,200,0.00000023,0.0000001,0.48,57,1.00E-012,4.09E-013,1.29E-013,39.7866,0.0066344,80276300,14707.2,11793300000,0.47162,-0.00169048,0.386099,0.452098
21,0.0000008,80,80,0.00000059,0.00000052,0.56,91,1.00E-012,4.87E-013,5.26E-014,49.4989,0.00110871,10606300,269231,2814360000,0.554138,-0.000276051,0.468398,0.339438
62,0.0000005,110,145,0.0000005,0.00000035,0.48,53,1.00E-012,5.39E-013,9.4E-014,47.6655,0.00181456,12270400,133200,3561590000,0.472279,-0.000493766,0.386566,0.439111
81,0.00000014,165,15,0.00000018,0.00000044,0.52,56,1.00E-012,3.31E-013,5.98E-014,36.1607,0.00454386,182517000,14145.3,31810300000,0.513572,-0.00184277,0.428111,0.059118
35,0.00000082,120,125,0.0000003,0.00000043,0.56,20,1.00E-012,5.33E-013,8.09E-014,49.5718,0.00339157,20700400,88754.1,11299900000,0.551675,-0.000822166,0.466066,0.320482
92,0.0000002,155,140,0.00000046,0.00000041,0.6,72,1.00E-012,7.88E-013,1.12E-013,42.8474,0.0027839,26381900,49855.7,4511770000,0.594012,-0.000929414,0.508312,0.295051
49,0.00000046,140,125,0.00000006,0.00000035,0.52,100,1.00E-012,2.26E-013,7.11E-014,30.8731,0.0274154,927564000,1275.44,243388000000,0.459407,-0.0080926,0.372223,0.228102
51,0.0000009,200,150,0.00000007,0.0000001,0.46,49,1.00E-012,2.41E-013,1.01E-013,33.7335,0.0330327,935848000,1471.41,140764000000,0.423891,-0.00886382,0.338352,0.419799
82,0.00000036,145,75,0.00000008,0.00000014,0.46,2,1.00E-012,2.2E-013,8.1E-014,37.403,0.0194433,469535000,3814,113613000000,0.448643,-0.00512803,0.363266,0.351009
97,0.00000064,90,195,0.00000011,0.0000004,0.44,89,1.00E-012,3.06E-013,1.22E-013,43.5684,0.0080171,62057300,18810.5,69361900000,0.426486,-0.0020479,0.341315,0.4242
72,0.00000066,190,185,0.00000034,0.00000039,0.58,13,1.00E-012,8.15E-013,1.27E-013,49.2997,0.00469722,19261500,62107.2,8656930000,0.568919,-0.00116155,0.48328,0.311609
75,0.00000038,130,165,0.00000028,0.00000019,0.42,42,1.00E-012,3.89E-013,1.07E-013,45.6418,0.00397295,30046100,48192.2,9836260000,0.412359,-0.00104619,0.326787,0.499459
34,0.0000005,25,20,0.00000056,0.00000036,0.42,33,1.00E-012,1.22E-013,2.8E-014,43.5047,0.000366016,13413300,409009,2185860000,0.414092,-0.000126066,0.32836,0.483775
72,0.0000005,190,135,0.00000047,0.00000021,0.58,29,1.00E-012,8.17E-013,1.06E-013,46.9141,0.00333579,21687800,66452,2822440000,0.571148,-0.000860402,0.485445,0.336689
51,0.00000062,25,200,0.00000031,0.00000058,0.56,44,1.00E-012,6.6E-014,1.01E-013,45.5514,0.000685644,5414690,276356,11354100000,0.552088,-0.000208733,0.466471,0.37745
100,0.00000024,30,155,0.00000048,0.00000009,0.52,8,1.00E-012,1.16E-013,9.74E-014,30.4706,0.000525378,24002100,63541.9,3808210000,0.513347,-0.000368804,0.42764,0.437196
71,0.00000024,190,75,0.00000055,0.0000001,0.44,21,1.00E-012,8.6E-013,8.07E-014,39.0325,0.0028441,59434200,31454.4,2291560000,0.434338,-0.000839954,0.348609,0.486605
48,0.00000086,160,200,0.00000054,0.00000056,0.5,94,1.00E-012,9.69E-013,1.16E-013,50.2967,0.00243217,9551100,134537,3525140000,0.490546,-0.000599678,0.40482,0.405056
13,0.00000022,75,185,0.0000002,0.00000028,0.48,10,1.00E-012,2.06E-013,8.56E-014,46.8377,0.00332062,26877300,66170.7,23267700000,0.476475,-0.000825599,0.390999,0.430809
8,0.00000048,60,110,0.00000023,0.00000031,0.42,24,1.00E-012,1.88E-013,5.36E-014,48.0187,0.00227022,25508600,110884,17462000000,0.416318,-0.00054885,0.330814,0.482574
62,0.0000008,120,25,0.00000013,0.00000019,0.58,54,1.00E-012,2.91E-013,5.27E-014,43.273,0.00848853,164563000,17171.9,47997200000,0.559313,-0.0021235,0.473858,0.176715
59,0.00000012,60,140,0.00000015,0.00000024,0.58,88,1.00E-012,1.44E-013,8.62E-014,37.9496,0.00369825,77948600,21354.1,42562800000,0.575795,-0.00123236,0.490318,0.323927
40,0.00000018,110,180,0.00000033,0.00000035,0.6,20,1.00E-012,4.29E-013,1.01E-013,44.9289,0.00281262,23385300,62709.9,9471570000,0.595738,-0.00079924,0.510103,0.308531
15,0.00000072,55,50,0.00000007,0.00000056,0.52,82,1.00E-012,1.58E-013,2.98E-014,34.6883,0.0081817,423467000,6630.89,177599000000,0.474422,-0.00232527,0.388403,0.182164
81,0.0000008,55,15,0.00000022,0.00000032,0.48,62,1.00E-012,2.32E-013,4.82E-014,47.3128,0.00215421,29898800,107734,17102100000,0.466505,-0.000567866,0.381001,0.303649
78,0.00000062,75,80,0.00000033,0.00000031,0.42,39,1.00E-012,2.94E-013,7.1E-014,47.2952,0.00191626,17949600,120867,7924500000,0.409045,-0.000519847,0.323426,0.484512
91,0.00000028,165,65,0.00000014,0.00000036,0.58,8,1.00E-012,5.11E-013,8.38E-014,44.254,0.0107405,109654000,15194.1,48550300000,0.571825,-0.0027897,0.486355,0.165179
18,0.0000009,35,150,0.00000032,0.00000028,0.56,97,1.00E-012,1.01E-013,7.24E-014,47.0736,0.000927882,8824910,243324,10103600000,0.554356,-0.00023221,0.468732,0.378449
77,0.00000042,35,120,0.00000041,0.00000024,0.54,26,1.00E-012,1.24E-013,8.09E-014,41.8198,0.000713007,11013000,172941,5841180000,0.532044,-0.000270804,0.446367,0.404135
46,0.0000004,60,165,0.00000005,0.00000007,0.44,59,1.00E-012,5.79E-014,8.16E-014,23.1323,0.0193415,2150300000,741.526,319025000000,0.437027,-0.00663866,0.345592,0.45474
20,0.00000014,35,50,0.00000042,0.00000026,0.5,48,1.00E-012,1.37E-013,3.44E-014,38.0439,0.000693604,37186200,115103,4836620000,0.496519,-0.000260214,0.410839,0.420924
52,0.0000007,100,20,0.00000009,0.00000008,0.58,9,1.00E-012,1.56E-013,4.4E-014,35.8536,0.0112651,614881000,5507.38,74932200000,0.551445,-0.00294548,0.465744,0.251688
96,0.00000074,195,55,0.00000047,0.00000052,0.58,97,1.00E-012,1.17E-012,8.75E-014,49.4403,0.0034006,19842400,87188.7,3967650000,0.565103,-0.000866752,0.479399,0.237688
69,0.00000082,100,150,0.00000012,0.00000025,0.58,29,1.00E-012,2.51E-013,1E-013,43.9772,0.00804052,74621500,19659.6,64061900000,0.563754,-0.00200289,0.478277,0.302095
76,0.00000072,135,20,0.00000039,0.00000035,0.6,76,1.00E-012,6.61E-013,5.8E-014,47.565,0.00284393,31150400,84010.5,4410260000,0.587326,-0.000728091,0.501658,0.174051
94,0.0000009,125,30,0.00000046,0.0000003,0.5,6,1.00E-012,6.14E-013,6.72E-014,48.6987,0.00223492,18971500,121807,2448600000,0.483768,-0.000580579,0.39807,0.351277
23,0.00000072,100,195,0.00000008,0.00000013,0.56,28,1.00E-012,1.5E-013,9.7E-014,36.8144,0.0138749,298954000,4994.48,131022000000,0.541776,-0.00360501,0.455816,0.345405
8,0.00000048,75,40,0.00000038,0.00000018,0.58,69,1.00E-012,2.83E-013,3.2E-014,46.5847,0.0016441,36955600,129809,4189820000,0.575909,-0.000398417,0.490246,0.320542
41,0.00000006,55,130,0.00000043,0.00000018,0.48,21,1.00E-012,2.11E-013,5.35E-014,9.22869,0.00106665,420859000,2712.78,6692120000,0.476738,-0.00116687,0.391053,0.459403
54,0.00000072,20,45,0.00000045,0.0000003,0.42,19,1.00E-012,7.45E-014,4.26E-014,43.0281,0.000369202,9405210,383831,4383640000,0.410585,-0.000129906,0.324893,0.515522
88,0.00000046,115,65,0.00000027,0.0000003,0.6,9,1.00E-012,4.33E-013,7.81E-014,47.1699,0.00363325,31099600,62835,12417000000,0.590245,-0.000962442,0.504654,0.263223
79,0.0000001,25,155,0.00000059,0.00000007,0.48,6,1.00E-012,1.14E-013,8.03E-014,13.6129,0.000367985,100208000,13026.2,2744610000,0.475791,-0.000691154,0.390051,0.476568
49,0.0000003,100,125,0.00000057,0.00000043,0.6,100,1.00E-012,5.6E-013,8.42E-014,45.7389,0.00143746,13276300,134694,2958410000,0.594581,-0.000430921,0.508846,0.31269
